PassengerId,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin_num,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
3658_01,1,-1.7286812847911763,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.014562206871997392,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3658_02,0,-0.33403748485524115,0,-0.34840271786287524,1.0003634909477401,0.26996216867448264,-0.27666342233874663,-0.2654927815700061,1,-0.7023844219120247,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3660_01,0,-0.12484091486485083,0,-0.289553782567481,-0.2873140387436576,0.832415330109697,-0.21353049137429586,-0.26902262771835533,0,-0.012585706254066279,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3662_01,0,-0.47350186484883466,0,0.6531120975233812,-0.18005984606113007,3.4471529436864974,-0.27577422612797975,0.4369466019514942,1,-0.9059639855589293,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3662_02,1,0.6422131750999136,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.9059639855589293,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3664_01,1,0.08435565512553946,0,-0.35292955903944406,3.565318713000422e-17,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,0.17913485368525167,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
3665_01,1,0.014623465128742697,0,-0.35292955903944406,-0.2873140387436576,4.7577024769416013e-17,-0.27666342233874663,-0.26902262771835533,1,-0.010609205636135165,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3667_01,1,-0.19457310486164758,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-1.1036140473520406,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
3668_01,1,0.8514097450903039,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.9494469991534138,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3671_01,0,1.4789994550614747,0,-0.28804483550862475,0.127276729461902,-0.2891430572759983,-0.20108174442355908,-0.26902262771835533,0,-0.7004079212940936,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3674_01,0,0.3632844151127265,0,-0.0028538413847910924,-0.0006756407558501299,-0.2891430572759983,-0.08281864839155975,-0.26902262771835533,1,-0.0007267025464796018,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3677_01,0,-0.33403748485524115,0,-0.19449011785953646,-0.2873140387436576,-0.22888021855079677,0.18394021483851394,-0.26902262771835533,0,0.18506435553904502,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3678_01,0,-0.33403748485524115,0,-0.35292955903944406,-0.2873140387436576,1.0282695559666022,-0.27666342233874663,-0.26637524310709343,1,-0.6984314206761625,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3679_01,0,1.130338505077491,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,0,-0.9573530016251383,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3680_01,0,0.4330166051095233,0,-0.35292955903944406,-0.043953648329501584,-0.290817025018365,1.3167761873555603,2.2821736760010634,0,-0.9474704985354826,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3680_02,1,-0.4037696748520379,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.9474704985354826,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3681_01,1,-0.4037696748520379,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.902010984323067,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3681_02,0,-0.5432340548456314,0,-0.346893770804019,3.565318713000422e-17,-0.06148344431412581,1.1816183633189896,0.13249737165637157,0,-0.902010984323067,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3682_01,1,-0.682698434839225,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,0.31748989694042956,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3686_01,0,-0.33403748485524115,0,-0.3152058825680375,-0.10918426844051247,-0.290817025018365,0.016771327214334428,-0.21254508934476737,0,0.18901735677490722,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3688_01,0,-1.8681456647847698,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,0.19099385739283833,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
3688_02,0,-2.0076100447783634,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,0.19099385739283833,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
3688_03,1,-0.6129662448424282,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,0.19099385739283833,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
3690_01,0,0.4330166051095233,0,-0.35292955903944406,-0.2684975137116352,0.30678945900655025,0.11013692934486022,-0.26902262771835533,1,0.3194663975583607,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3691_01,0,0.3632844151127265,0,1.7656321115947489,-0.2873140387436576,-0.28412115404889815,0.04255801732657488,-0.26902262771835533,0,0.3214428981762918,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3692_01,0,-0.19457310486164758,0,0.8662996645164163,-0.24968098867961283,-0.290817025018365,-0.26243628296647603,-0.26637524310709343,0,-0.004679703782341827,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3693_01,1,-0.19457310486164758,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,0.005202799307313737,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3699_01,1,0.22382003511913298,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.9435174972996204,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3699_02,0,-0.26430529485844434,0,-0.35292955903944406,10.646341439863475,-0.290817025018365,-0.06236713554392077,1.5859115232391743,1,-0.9435174972996204,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3699_03,1,0.08435565512553946,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.9435174972996204,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3699_04,0,1.967124785039052,0,-0.35292955903944406,2.1331182978754866,-0.26905544436759776,-0.10327016123919873,3.1496333669578913,0,-0.9435174972996204,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3700_01,0,-0.4037696748520379,0,-0.2654106296257808,-0.03893590832096228,-0.2657075088828644,-5.0544952658066925e-17,-0.1101795510426392,0,0.32934890064801625,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3702_01,1,0.22382003511913298,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,0,-0.7517969373603025,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3703_01,1,-0.12484091486485083,0,0.6531120975233812,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,0.33132540126594734,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3703_02,0,-0.6129662448424282,0,1.7248905410056299,-0.11984696595865847,-0.23055418629316346,-0.27666342233874663,-0.26902262771835533,0,0.33132540126594734,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3704_01,0,-0.5432340548456314,0,-0.1718559119766925,-0.13991792599281566,-0.290817025018365,-5.0544952658066925e-17,-0.26902262771835533,0,0.19494685862870056,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3705_01,0,-0.682698434839225,0,0.0061998409683464845,-0.28668682124259015,-0.24394592823209715,-0.09259980670999579,-0.16400970480496524,0,0.3333019018838785,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3706_01,0,-0.8918950048296153,0,0.28686399391561135,-0.2873140387436576,0.12097903960384553,0.05233917564501092,-0.26902262771835533,0,0.33527840250180957,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3706_02,0,-0.7524306248360217,0,-0.15525749432927363,-0.2873140387436576,1.3496713625010104,-0.27577422612797975,-0.26902262771835533,1,0.33527840250180957,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3707_01,0,-0.7524306248360217,0,0.5856355115691514,-0.2540715111870847,-0.2774252830794313,-0.23487120043270177,-0.23460662777195018,0,0.00717929992524485,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3707_02,0,-0.47350186484883466,0,-0.35292955903944406,-0.2873140387436576,1.1973402979456398,-0.27666342233874663,-0.26902262771835533,1,0.00717929992524485,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3708_01,1,-0.12484091486485083,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.0007267025464796018,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3710_01,0,0.4330166051095233,0,0.29893557038646146,-0.2873140387436576,0.34026881385388447,-0.27666342233874663,-0.26902262771835533,0,0.001249798071451511,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3710_02,0,-1.4497525248039893,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,0,0.001249798071451511,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3710_03,1,-1.6589490947943797,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,0,0.001249798071451511,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3711_01,1,0.7816775550935071,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,0.19692335924663168,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
3711_02,0,0.15408784512233623,0,4.884625682250644,-0.2873140387436576,0.09754349121071158,-0.27666342233874663,-0.26902262771835533,0,0.19692335924663168,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
3711_03,1,-1.3800203348071927,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,0.19692335924663168,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
3713_01,1,1.8973925950422554,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.9237524911203093,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3713_02,1,0.7119453650967104,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.9237524911203093,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
3713_03,1,-0.7524306248360217,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.9237524911203093,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3714_01,0,1.130338505077491,0,-0.28050010021434346,0.7488492730197077,0.9830724269227009,-0.15395434525291274,-0.26902262771835533,0,0.2008763604824939,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
3714_02,0,0.29355222511592977,0,-0.3031343060971874,-0.038308690819894874,0.30176755577945014,-5.0544952658066925e-17,-0.26902262771835533,0,-0.9573530016251383,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
3715_01,1,-1.8681456647847698,0,0.6531120975233812,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,0,0.0032262986893826237,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3715_02,1,-1.9378778547815667,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,0,0.0032262986893826237,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3715_03,0,-1.8681456647847698,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,0.0032262986893826237,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3715_04,1,-0.8918950048296153,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,0,0.0032262986893826237,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3716_01,0,-0.7524306248360217,0,-0.3257685119800313,-0.2860596037415227,2.6704319112283437,-0.27577422612797975,-0.26725770464418075,1,0.005202799307313737,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3719_01,0,-0.05510872486805407,1,1.4472442821760774,-0.2873140387436576,3.909168040579709,-0.27666342233874663,-0.26902262771835533,0,2.2470210500740824e-16,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
3719_02,1,1.130338505077491,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,0.20482936171835614,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
3724_01,1,-0.33403748485524115,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,0.017061803014900415,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3726_01,1,0.4330166051095233,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-5.0544952658066925e-17,-0.26902262771835533,1,0.00717929992524485,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3728_01,1,-0.8918950048296153,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,0.022991304868693753,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3729_01,1,0.7816775550935071,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,0.009155800543175963,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3732_01,1,-1.6589490947943797,0,0.6531120975233812,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-1.1016375467341095,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
3732_02,0,0.014623465128742697,0,-0.35292955903944406,5.008910540269572,-0.290817025018365,2.3811440516435542,7.439278898739314,0,-1.1016375467341095,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3732_03,1,0.15408784512233623,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-1.1016375467341095,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
3732_04,0,-0.12484091486485083,0,4.686953617540474,0.08148985188398089,4.7577024769416013e-17,-0.12283247787607081,-0.2063678585851562,0,-1.1016375467341095,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
3733_01,0,0.3632844151127265,1,-0.35292955903944406,-0.28480516873938794,-0.290817025018365,0.3324359820365883,1.3008764467599727,0,-0.953400000389276,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3734_01,1,-0.961627194826412,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,0.011132301161107075,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3735_01,0,0.9908741250838974,0,-0.34991166492173154,2.1249644703616104,-0.290817025018365,-0.2739958337064459,0.03630906411385458,1,-0.9514234997713449,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3735_02,0,0.08435565512553946,0,-0.35292955903944406,0.20630613459639596,-0.0966367669038267,1.4341500871767927,-0.26725770464418075,0,-0.9514234997713449,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
3736_01,0,2.246053545026239,0,0.14200507626541012,2.969826444299415,-0.290817025018365,-0.2588794981234084,0.2013293715491819,1,-0.900034483705136,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3737_01,0,1.3395350750678812,0,-0.35292955903944406,-0.2873140387436576,0.7671305881573954,-0.05436436964701856,-0.26902262771835533,0,0.02694430610455598,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3737_02,1,-0.8221628148328185,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,0.02694430610455598,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3739_01,0,-0.682698434839225,0,-0.35292955903944406,-0.09162217841062492,-0.2874690895336316,-0.2090845103204613,0.09984629478414103,0,0.02892080672248709,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3741_01,1,0.014623465128742697,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.9553765010072071,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3742_01,1,-1.8681456647847698,0,-0.35292955903944406,-0.2873140387436576,4.7577024769416013e-17,-0.27666342233874663,-0.26902262771835533,0,0.013108801779038188,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3742_02,1,-0.33403748485524115,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,0.013108801779038188,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3743_01,0,-0.682698434839225,0,-0.35292955903944406,0.23139483463909244,-0.2824471863065315,-0.22775763074656646,-0.26902262771835533,0,0.030897307340418203,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3744_01,0,0.3632844151127265,1,-0.35292955903944406,0.02002253677937448,1.1638609430983056,-0.27666342233874663,-0.26902262771835533,1,-0.6944784194403002,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
3745_01,0,-0.682698434839225,0,0.6531120975233812,-0.2860596037415227,-0.2673814766252311,0.39467971679027214,-0.26902262771835533,0,0.015085302396969301,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3747_01,0,0.7119453650967104,0,-0.35292955903944406,1.3283982440059965,-0.290817025018365,-0.06859150901928915,-0.059879243428662424,0,-0.953400000389276,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3747_02,1,-0.19457310486164758,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.953400000389276,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3747_03,0,1.688196025051865,0,-0.35292955903944406,1.8307994623609938,-0.290817025018365,-0.10504855366073255,4.6401109030983605,0,-0.953400000389276,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3747_04,1,-0.7524306248360217,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.953400000389276,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3748_01,1,-0.12484091486485083,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,0.34318440497353403,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
3749_01,1,1.130338505077491,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.9514234997713449,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3749_02,1,0.22382003511913298,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.9514234997713449,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3750_01,0,-0.7524306248360217,0,-0.25635694727264324,-0.2873140387436576,-0.2857951217912649,2.7821715426994316,-0.2646103200329188,0,0.3451609055914652,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3750_02,0,1.3395350750678812,0,0.244613476267636,-0.2873140387436576,4.7577024769416013e-17,-0.27666342233874663,-0.006931551203423705,0,0.019038303632831526,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3751_01,0,-0.33403748485524115,0,-0.35292955903944406,-0.1154564434511866,0.7035198139474604,-0.24554155496190472,0.3116370636850959,1,2.2470210500740824e-16,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3752_01,0,1.6184638350550682,0,-0.35292955903944406,-0.2841779512383205,-0.290817025018365,-0.18063023157592012,1.3088186005937585,0,-0.9494469991534138,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
3753_01,0,1.8276604050454586,0,-0.35292955903944406,0.03821184431032944,-0.07152725076832607,-0.22064406106043116,-0.26637524310709343,0,0.34713740620939626,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3754_01,1,0.9908741250838974,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-1.0032426156241308e-16,1,0.021014804250762638,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3755_01,1,-0.33403748485524115,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,0,2.2470210500740824e-16,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3755_02,1,-1.4497525248039893,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,0,0.022991304868693753,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3756_01,1,-0.7524306248360217,0,0.6531120975233812,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,0.21075886357214949,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
3757_01,1,0.6422131750999136,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,0.032873807958349315,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3758_01,0,-0.7524306248360217,0,0.22197927038479207,-0.28480516873938794,-0.290817025018365,-0.27666342233874663,0.05572321792977544,0,0.03485030857628043,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3758_02,1,-0.4037696748520379,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,0.03485030857628043,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3759_01,1,-0.19457310486164758,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,0.036826809194211545,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3760_01,1,-0.5432340548456314,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,0.024967805486624865,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
3761_01,0,1.130338505077491,0,0.8904428174581165,1.09005559360038,0.35366055579281813,-0.2597686943341753,0.7131570630598228,1,-0.7478439361244402,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3765_01,1,-0.33403748485524115,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-5.0544952658066925e-17,-0.26902262771835533,1,0.2147118648080117,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
3767_01,0,1.0606063150806941,0,-0.35292955903944406,-0.11169313844478211,-0.10333263787329354,-0.27666342233874663,7.888451821116756,0,-0.8980579830872049,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3768_01,0,-0.6129662448424282,0,-0.35292955903944406,-0.2873140387436576,0.9094178462585657,-0.27666342233874663,-0.26902262771835533,1,0.2166883654259428,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3769_01,0,1.2698028850710845,0,1.2118485409945003,-0.2873140387436576,0.14106665251224604,-0.273106637495679,-0.26902262771835533,0,-0.690525418204438,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
3770_01,1,-0.8918950048296153,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-5.0544952658066925e-17,-0.26902262771835533,1,0.02892080672248709,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3771_01,0,-0.05510872486805407,0,-0.23221379433094302,0.23202205214015986,-0.290817025018365,3.719384348847757,3.4982056741073793,0,-0.9494469991534138,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3772_01,0,-1.4497525248039893,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,0.030897307340418203,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3772_02,0,-0.6129662448424282,0,-0.35292955903944406,3.565318713000422e-17,0.4155973622603864,-0.27666342233874663,-0.26902262771835533,1,0.34911390682732735,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3773_01,0,-0.47350186484883466,0,-0.34991166492173154,-0.1261191409693326,0.29172374932524986,-0.2748850299172128,-0.26902262771835533,1,0.21866486604387392,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3773_02,0,0.9211419350871006,0,-0.2699374708023496,-0.2873140387436576,2.225156491758799,-0.27666342233874663,-0.26902262771835533,1,0.21866486604387392,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3773_03,0,-0.4037696748520379,0,-0.35292955903944406,0.05891002184555404,-0.2171624443542298,-0.27666342233874663,0.3142844482963578,1,0.21866486604387392,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
3774_01,0,0.08435565512553946,0,0.4211602821538188,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,0.010717679538322533,0,0.3510904074452585,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3774_02,1,-0.7524306248360217,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,0,0.032873807958349315,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
3774_03,0,0.4330166051095233,0,-0.010398576679072406,-0.21392959111877033,0.3687262654741185,-0.26866065644184445,-0.21960478164146588,0,0.3510904074452585,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3775_01,1,0.9211419350871006,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,0.22064136666180503,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
3775_02,1,1.2000706950742877,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-1.0032426156241308e-16,1,0.22064136666180503,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
3776_01,0,0.014623465128742697,0,-0.34991166492173154,-0.03203651580922075,7.257103525313128,0.9975547476902387,-0.26108047388456956,1,-0.9217759905023782,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3777_01,1,0.4330166051095233,0,-0.35292955903944406,-0.2873140387436576,-0.290817025018365,-0.27666342233874663,-0.26902262771835533,1,-0.8960814824692738,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3778_01,0,1.3395350750678812,0,-0.35292955903944406,-0.2741424712212419,-0.290817025018365,-0.27666342233874663,0.42459214043227184,1,0.22261786727973615,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
3779_01,0,-0.33403748485524115,0,-0.35142061198058777,0.1373122094789806,-0.26905544436759776,-0.2677714602310775,-0.26902262771835533,1,0.22459436789766726,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
